source,target,weight,type
60,91,10,undirected
60,94,13,undirected
60,99,12,undirected
61,63,78,undirected
61,68,80,undirected
61,71,98,undirected
61,727,111,undirected
61,73,79,undirected
61,81,83,undirected
61,832,65,undirected
61,84,80,undirected
61,96,10,undirected
61,98,9,undirected
62,71,9,undirected
62,727,3,undirected
62,729,53,undirected
62,81,9,undirected
62,832,9,undirected
62,84,4,undirected
62,96,19,undirected
62,98,2,undirected
63,68,66,undirected
63,71,71,undirected
63,727,68,undirected
63,73,61,undirected
63,77,3,undirected
63,78,4,undirected
63,81,69,undirected
63,832,48,undirected
63,84,61,undirected
63,96,10,undirected
64,79,11,undirected
65,72,17,undirected
65,76,10,undirected
65,78,3,undirected
65,87,5,undirected
65,88,10,undirected
66,86,4,undirected
67,78,9,undirected
68,71,84,undirected
68,727,101,undirected
68,73,85,undirected
68,81,70,undirected
68,832,74,undirected
68,84,71,undirected
70,72,18,undirected
70,75,2,undirected
70,76,10,undirected
70,78,10,undirected
70,86,4,undirected
70,87,5,undirected
70,91,16,undirected
70,94,15,undirected
70,99,14,undirected
71,727,127,undirected
71,729,9,undirected
71,73,94,undirected
71,77,7,undirected
71,78,3,undirected
71,81,113,undirected
71,832,102,undirected
71,84,108,undirected
71,96,24,undirected
71,98,19,undirected
72,75,2,undirected
72,76,20,undirected
72,78,13,undirected
72,832,3,undirected
72,87,15,undirected
72,88,14,undirected
72,91,13,undirected
72,94,30,undirected
72,99,12,undirected
727,729,3,undirected
727,73,110,undirected
727,77,5,undirected
727,78,12,undirected
727,81,97,undirected
727,832,98,undirected
727,84,97,undirected
727,96,4,undirected
727,98,22,undirected
729,81,9,undirected
729,832,9,undirected
729,84,4,undirected
729,96,19,undirected
729,98,2,undirected
73,77,5,undirected
73,78,9,undirected
73,81,82,undirected
73,832,86,undirected
73,84,77,undirected
74,85,3,undirected
75,94,3,undirected
76,78,10,undirected
76,80,2,undirected
76,88,12,undirected
76,91,15,undirected
76,94,17,undirected
76,99,12,undirected
77,78,5,undirected
77,81,2,undirected
77,832,7,undirected
77,96,13,undirected
77,98,13,undirected
78,832,9,undirected
78,88,2,undirected
78,91,13,undirected
78,94,10,undirected
78,99,10,undirected
81,832,78,undirected
81,84,76,undirected
81,96,19,undirected
81,98,9,undirected
832,84,60,undirected
832,96,9,undirected
84,96,10,undirected
84,98,19,undirected
86,99,4,undirected
87,88,4,undirected
87,94,15,undirected
89,96,2,undirected
9,92,2,undirected
91,94,12,undirected
91,99,10,undirected
94,99,10,undirected
96,98,5,undirected
